bond_sym_id,coupon_rate,issue_date,maturity_date,unsecured_indicator,junior_indicator,convertible_indicator,gvkey,industry
GLW.GX,7.25,2006-08-01,20360815,0,0,0,3532,Electrical Equipment
GLW.GY,6.625,2009-05-12,20190515,0,0,0,3532,Electrical Equipment
GLW.GZ,7.0,2009-05-12,20240515,0,0,0,3532,Electrical Equipment
GLW.HA,5.75,2010-08-10,20400815,0,0,0,3532,Electrical Equipment
GLW.HB,4.25,2010-08-10,20200815,0,0,0,3532,Electrical Equipment
GMBX3926765,5.25,2012-11-05,20421108,0,0,0,61811,Non-Metallic and Industrial Metal Mining
GMRK.GC,7.75,2005-06-10,20140715,0,0,0,5379,Transportation
GMT.JA,6.0,2008-02-06,20180215,0,0,0,4941,Transportation
GMT.JC,8.75,2009-04-30,20140515,0,0,0,4941,Transportation
GMT.JD,4.75,2009-09-24,20121001,0,0,0,4941,Transportation
GMT.JE,4.75,2010-02-05,20150515,0,0,0,4941,Transportation
GMT.JF,3.5,2010-11-19,20160715,0,0,0,4941,Transportation
GMXR.AC,4.5,2009-10-28,20150501,0,0,0,142339,Petroleum and Natural Gas
GMXR.AD,5.0,2008-02-15,20130201,0,0,0,142339,Petroleum and Natural Gas
GNW.AA,7.625,2011-03-25,20210924,0,0,0,158354,Insurance
GNW.GG,4.95,2005-09-19,20151001,0,0,0,158354,Insurance
GNW.IS,6.515,2008-05-22,20180522,0,0,0,158354,Insurance
GNW.JN,8.625,2009-12-08,20161215,0,0,0,158354,Insurance
GNW.JO,7.7,2010-06-24,20200615,0,0,0,158354,Insurance
GNW.JP,7.2,2010-11-22,20210215,0,0,0,158354,Insurance
GOOG.AA,1.25,2011-05-19,20140519,0,0,0,160329,Business Services
GOOG.AB,2.125,2011-05-19,20160519,0,0,0,160329,Business Services
GOOG.AC,3.625,2011-05-19,20210519,0,0,0,160329,Business Services
GPI.GE,2.25,2006-06-26,20360615,0,0,0,65718,Retail
GPI.GF,3.0,2010-03-22,20200315,0,0,1,65718,Retail
GPS.GJ,5.95,2011-04-12,20210412,0,0,0,4990,Retail
GR.GV,6.29,2006-06-22,20160701,0,0,0,5229,Aircraft
GR.GW,6.8,2006-06-22,20360701,0,0,0,5229,Aircraft
GR.GX,6.8,2006-09-29,20360701,0,0,0,5229,Aircraft
GR.GY,6.29,2006-09-29,20160701,0,0,0,5229,Aircraft
GR.GZ,6.125,2009-02-23,20190301,0,0,0,5229,Aircraft
GR.HA,4.875,2009-12-11,20200301,0,0,0,5229,Aircraft
GR.HB,3.6,2010-09-13,20210201,0,0,0,5229,Aircraft
GRP.GG,6.125,2006-03-03,20150815,0,0,0,133170,Machinery
GS.AOK,5.25,2011-07-27,20210727,0,0,0,114628,Trading
GS.ICT,6.25,2011-01-28,20410201,0,0,0,114628,Trading
GS.UG,5.125,2005-01-12,20150115,0,0,0,114628,Trading
GS.UH,0.73,2005-01-12,20150112,0,0,0,114628,Trading
GS.UZ,1.0,2005-06-29,20120629,0,0,0,114628,Trading
GS.VN,5.35,2006-01-17,20160115,0,0,0,114628,Trading
GS.VQ,0.7308,2006-03-22,20160322,0,0,0,114628,Trading
GS.VQ,0.7692,2006-03-22,20160322,0,0,0,114628,Trading
GS.VQ,1.0355,2006-03-22,20160322,0,0,0,114628,Trading
GS.VQ,0.6971,2006-03-22,20160322,0,0,0,114628,Trading
GS.WB,5.75,2006-09-19,20161001,0,0,0,114628,Trading
GS.WD,5.95,2006-11-09,20270115,1,1,0,114628,Trading
GS.WL,5.625,2007-01-10,20170115,1,1,0,114628,Trading
GS.XV,6.75,2007-10-03,20371001,1,1,0,114628,Trading
GS.YL,5.95,2008-01-18,20180118,0,0,0,114628,Trading
GS.YW,6.15,2008-04-01,20180401,0,0,0,114628,Trading
GSAT.AA,5.75,2008-04-15,20280401,0,0,0,175523,Communication
GSIC.GD,2.5,2007-07-02,20270601,0,0,0,14386,Retail
GT.GL,9.0,2006-01-09,20150701,0,0,0,5234,Automobiles and Trucks
GT.GS,10.5,2009-05-11,20160515,0,0,0,5234,Automobiles and Trucks
GT.GT,8.75,2010-03-05,20200815,0,0,0,5234,Automobiles and Trucks
GT.GU,8.25,2010-08-13,20200815,0,0,0,5234,Automobiles and Trucks
GTIV.AC,11.5,2010-12-16,20180901,0,0,0,130200,Healthcare
GTN.GG,10.5,2010-08-06,20150629,0,0,0,5284,Communication
HAL.GR,5.9,2008-09-12,20180915,0,0,0,5439,Petroleum and Natural Gas
HAL.GS,6.7,2008-09-12,20380915,0,0,0,5439,Petroleum and Natural Gas
HAL.GT,6.15,2009-03-13,20190915,0,0,0,5439,Petroleum and Natural Gas
HAL.GU,7.45,2009-03-13,20390915,0,0,0,5439,Petroleum and Natural Gas
HAL.GV,3.25,2011-11-14,20211115,0,0,0,5439,Petroleum and Natural Gas
HAL.GW,4.5,2011-11-14,20411115,0,0,0,5439,Petroleum and Natural Gas
HAN.GF,6.125,2006-08-16,20160815,0,0,0,12826,Non-Metallic and Industrial Metal Mining
HAS.GH,6.3,2007-09-17,20170915,0,0,0,5518,Recreation
HAS.GI,6.125,2009-05-13,20140515,0,0,0,5518,Recreation
HAS.GJ,6.35,2010-03-11,20400315,0,0,0,5518,Recreation
HBAN.IC,7.0,2010-12-17,20201215,1,1,0,5786,Banking
HBC.ABT,5.1,2011-04-05,20210405,0,0,0,15509,Banking
HBC.BBS,4.875,2011-11-17,20220114,0,0,0,15509,Banking
HBC.BBT,6.1,2011-11-17,20420114,0,0,0,15509,Banking
HBC.GCP,6.5,2007-09-12,20370915,0,1,0,15509,Banking
HBC.IAO,6.8,2008-05-27,20380601,0,1,0,15509,Banking
HBC.JX,7.35,2005-08-25,20321127,0,1,0,15509,Banking
HBC.JY,7.625,2005-08-25,20320517,0,1,0,15509,Banking
HBC.SQ,6.5,2006-05-03,20360502,0,1,0,15509,Banking
HBI.GB,4.1129,2007-06-12,20141215,0,0,0,175319,Textiles
HBI.GC,8.0,2009-12-10,20161215,0,0,0,175319,Textiles
HBI.GF,6.375,2011-02-04,20201215,0,0,0,175319,Textiles
HCA.HP,6.5,2006-02-08,20160215,0,0,0,22260,Healthcare
HCA.HQ,9.125,2006-11-17,20141115,0,0,0,22260,Healthcare
HCA.NY,7.75,2011-11-03,20210515,0,0,0,22260,Healthcare
HCN.GI,5.875,2005-04-29,20150515,0,0,0,5543,Trading
HCN.GJ,6.2,2005-12-02,20160601,0,0,0,5543,Trading
HCN.GK,4.75,2006-11-20,20261201,0,0,0,5543,Trading
HCN.GL,4.75,2007-07-20,20270715,0,0,1,5543,Trading
HCN.GM,3.0,2010-03-15,20291201,0,0,0,5543,Trading
HCN.GN,6.125,2010-04-07,20200415,0,0,0,5543,Trading
HCN.GO,4.7,2010-09-10,20170915,0,0,0,5543,Trading
HCN.GP,4.95,2010-11-16,20210115,0,0,0,5543,Trading
HCN.GQ,3.625,2011-03-14,20160315,0,0,0,5543,Trading
HCN.GR,5.25,2011-03-14,20220115,0,0,0,5543,Trading
HCN.GS,6.5,2011-03-14,20410315,0,0,0,5543,Trading
HCP.HB,5.625,2005-04-27,20170501,0,0,0,13125,Trading
HCP.HD,5.625,2006-02-27,20130228,0,0,0,13125,Trading
HCP.HG,6.3,2006-09-19,20160915,0,0,0,13125,Trading
HCP.HH,5.65,2006-12-04,20131215,0,0,0,13125,Trading
HCP.HI,6.0,2007-01-22,20170130,0,0,0,13125,Trading
HCP.HJ,6.7,2007-10-15,20180130,0,0,0,13125,Trading
HCP.JK,3.75,2011-01-24,20160201,0,0,0,13125,Trading
HCP.JL,5.375,2011-01-24,20210201,0,0,0,13125,Trading
HCP.JM,2.7,2011-01-24,20140201,0,0,0,13125,Trading
HCP.JN,6.75,2011-01-24,20410201,0,0,0,13125,Trading
HCR.GJ,1.875,2005-08-01,20350801,0,0,0,24607,Healthcare
HCR.GL,2.0,2006-05-17,20360601,0,0,0,24607,Healthcare
HD.GH,5.4,2006-03-24,20160301,0,0,0,5680,Retail
HD.GJ,5.25,2006-12-19,20131216,0,0,0,5680,Retail
HD.GK,5.875,2006-12-19,20361216,0,0,0,5680,Retail
HD.GL,3.95,2010-09-10,20200915,0,0,0,5680,Retail
HD.GM,5.4,2010-09-10,20400915,0,0,0,5680,Retail
HD.GN,4.4,2011-03-31,20210401,0,0,0,5680,Retail
HD.GO,5.95,2011-03-31,20410401,0,0,0,5680,Retail
HDWR.GF,16.0,2008-12-19,20160601,0,0,0,61576,Petroleum and Natural Gas
HDWR.GL,11.375,2010-04-21,20141101,0,0,0,61576,Petroleum and Natural Gas
HDWR.GR,7.625,2011-06-23,20190401,0,0,0,61576,Petroleum and Natural Gas
HEQUP.GE,8.375,2006-11-13,20160715,0,0,0,165856,Wholesale
HES.GA,7.0,2009-02-03,20140215,0,0,0,1380,Petroleum and Natural Gas
HES.GB,8.125,2009-02-03,20190215,0,0,0,1380,Petroleum and Natural Gas
HES.GH,6.0,2009-12-14,20400115,0,0,0,1380,Petroleum and Natural Gas
HES.GI,5.6,2010-08-10,20410215,0,0,0,1380,Petroleum and Natural Gas
HGIC.GC,15.0,2009-02-05,20140201,0,0,0,12389,Consumer Goods
HGR.GE,10.25,2006-08-21,20140601,0,0,0,16456,Healthcare
HGR.GH,7.125,2010-12-28,20181115,0,0,0,16456,Healthcare
HGR.GH,9.125,2010-12-28,20181115,0,0,0,16456,Healthcare
HGSI.GJ,2.25,2005-08-09,20120815,0,1,0,29312,Pharmaceutical Products
HGSI.GK,3.0,2011-11-07,20181115,0,0,0,29312,Pharmaceutical Products
HI.AA,5.5,2010-07-09,20200715,0,0,0,179657,
HIG.GN,5.5,2006-10-03,20161015,0,0,0,61739,Insurance
HIG.GO,5.95,2006-10-03,20361015,0,0,0,61739,Insurance
HIG.GP,6.1,2006-10-05,20411001,0,0,0,61739,Insurance
HIG.IO,5.375,2007-03-09,20170315,0,0,0,61739,Insurance
HIG.PG,6.3,2008-03-04,20180315,0,0,0,61739,Insurance
HIG.QK,6.0,2008-05-12,20190115,0,0,0,61739,Insurance
HIG.TA,5.5,2010-03-23,20200330,0,0,0,61739,Insurance
HIG.TB,6.625,2010-03-23,20400330,0,0,0,61739,Insurance
HLS.AC,10.75,2007-06-07,20160615,0,0,0,12589,Healthcare
HLS.AD,8.125,2009-12-01,20200215,0,0,0,12589,Healthcare
HLS.AE,7.25,2010-10-07,20181001,0,0,0,12589,Healthcare
HLS.AF,7.75,2010-10-07,20220915,0,0,0,12589,Healthcare
HMA.GH,6.125,2006-04-21,20160415,0,0,0,12338,Healthcare
HMIN.AB,2.0,2010-12-20,20151215,0,0,0,175904,"Restaurants, Hotels, Motels"
HMN.GD,6.05,2005-06-09,20150615,0,0,0,24678,Insurance
HMN.GE,6.85,2006-04-21,20160415,0,0,0,24678,Insurance
HNZ.GL,5.35,2008-07-15,20130715,0,0,0,5568,Food Products
HNZ.GO,2.0,2011-09-12,20160912,0,0,0,5568,Food Products
HNZ.GP,3.125,2011-09-12,20210912,0,0,0,5568,Food Products
HOC.GB,9.875,2010-07-14,20170615,0,0,0,5667,Petroleum and Natural Gas
HOLX.GA,2.0,2007-12-10,20371215,0,0,0,20904,Medical Equipment
HOLX.GB,0.0,2010-11-23,20371215,0,0,0,20904,Medical Equipment
HOLX.GB,2.0,2010-11-23,20371215,0,0,0,20904,Medical Equipment
HON.GW,5.7,2006-03-14,20360315,0,0,0,1300,Aircraft
HON.GX,5.4,2006-03-14,20160315,0,0,0,1300,Aircraft
HON.GY,5.7,2007-03-15,20370315,0,0,0,1300,Aircraft
HON.GZ,5.3,2007-03-15,20170315,0,0,0,1300,Aircraft
HON.HB,5.625,2007-07-27,20120801,0,0,0,1300,Aircraft
HON.HC,5.3,2008-02-29,20180301,0,0,0,1300,Aircraft
HON.HD,4.25,2008-02-29,20130301,0,0,0,1300,Aircraft
HON.HE,5.0,2009-02-20,20190215,0,0,0,1300,Aircraft
HON.HF,3.875,2009-02-20,20140215,0,0,0,1300,Aircraft
HON.HG,4.25,2011-02-17,20210301,0,0,0,1300,Aircraft
HON.HH,5.375,2011-02-17,20410301,0,0,0,1300,Aircraft
HOS.GB,6.125,2005-03-07,20141201,0,0,0,150258,Transportation
HOS.GE,1.625,2006-11-13,20261115,0,0,0,150258,Transportation
HOS.GH,8.0,2010-02-23,20170901,0,0,0,150258,Transportation
HOT.GL,6.25,2007-09-13,20130215,0,0,0,5723,"Restaurants, Hotels, Motels"
HOT.GM,6.75,2008-05-23,20180515,0,0,0,5723,"Restaurants, Hotels, Motels"
HOT.GN,7.875,2009-05-07,20141015,0,0,0,5723,"Restaurants, Hotels, Motels"
HPQ.AC,1.55,2011-05-31,20140530,0,0,0,5606,Computers
HPQ.AD,4.3,2011-05-31,20210601,0,0,0,5606,Computers
HPQ.AF,2.35,2011-09-19,20150315,0,0,0,5606,Computers
HPQ.AG,3.0,2011-09-19,20160915,0,0,0,5606,Computers
HPQ.AH,4.375,2011-09-19,20210915,0,0,0,5606,Computers
HPQ.AI,6.0,2011-09-19,20410915,0,0,0,5606,Computers
HPQ.GG,5.4,2007-02-27,20170301,0,0,0,5606,Computers
HPQ.GK,4.5,2008-03-03,20130301,0,0,0,5606,Computers
HPQ.GL,5.5,2008-03-03,20180301,0,0,0,5606,Computers
HPQ.GM,6.125,2008-12-05,20140301,0,0,0,5606,Computers
HPQ.GN,4.75,2009-02-26,20140602,0,0,0,5606,Computers
HPQ.GQ,2.95,2009-05-27,20120815,0,0,0,5606,Computers
HPQ.GV,2.125,2010-09-13,20150913,0,0,0,5606,Computers
HPQ.GW,1.25,2010-09-13,20130913,0,0,0,5606,Computers
HPQ.GY,2.2,2010-12-02,20151201,0,0,0,5606,Computers
HPQ.GZ,3.75,2010-12-02,20201201,0,0,0,5606,Computers
HPQ.HA,2.65,2011-05-31,20160601,0,0,0,5606,Computers
HPQ.HB,4.65,2011-12-09,20211209,0,0,0,5606,Computers
HPQ.HC,2.625,2011-12-09,20141209,0,0,0,5606,Computers
HPQ.HD,3.3,2011-12-09,20161209,0,0,0,5606,Computers
HPT.GG,5.125,2005-02-15,20150215,0,0,0,61188,Trading
HPT.GH,6.3,2006-06-15,20160615,0,0,0,61188,Trading
HPT.GK,3.8,2007-03-07,20270315,0,0,1,61188,Trading
HPT.GL,5.625,2007-05-21,20170315,0,0,0,61188,Trading
HPT.GM,6.7,2007-09-28,20180115,0,0,0,61188,Trading
HPT.GN,7.875,2009-08-12,20140815,0,0,0,61188,Trading
HR.AA,5.75,2010-12-13,20210115,0,0,0,28322,Trading
HRB.GD,7.875,2008-01-11,20130115,0,0,0,2269,Personal Services
HRG.AC,10.625,2011-06-10,20151115,0,0,0,11670,Electrical Equipment
HRP.GN,5.75,2005-10-31,20151101,0,0,0,13579,Trading
HRP.GP,6.25,2007-06-25,20170615,0,0,0,13579,Trading
HRP.GQ,6.65,2007-09-18,20180115,0,0,0,13579,Trading
HRS.GG,5.0,2005-09-20,20151001,0,0,0,5492,Electrical Equipment
HRS.GH,5.95,2007-12-05,20171201,0,0,0,5492,Electrical Equipment
HRS.GI,6.375,2009-06-09,20190615,0,0,0,5492,Electrical Equipment
HRS.GT,4.4,2010-12-03,20201215,0,0,0,5492,Electrical Equipment
HRS.GU,6.15,2010-12-03,20401215,0,0,0,5492,Electrical Equipment
HRZ.GA,4.25,2007-08-08,20120815,0,0,0,163586,Transportation
HRZ.GB,4.25,2007-08-08,20120815,0,0,0,163586,Transportation
HSC.GC,5.75,2008-05-15,20180515,0,0,0,5496,Steelworks Etc
HSC.GD,2.7,2010-09-20,20151015,0,0,0,5496,Steelworks Etc
HSN.GB,11.25,2009-07-29,20160801,0,0,0,180402,Retail
HSP.AA,5.6,2010-09-10,20400915,0,0,0,160255,Pharmaceutical Products
HST.AF,6.875,2007-02-08,20141101,0,0,0,260996,Trading
HST.AJ,9.0,2010-06-07,20170515,0,0,0,260996,Trading
HST.AL,6.0,2011-01-31,20201101,0,0,0,260996,Trading
HSY.GF,4.85,2005-08-15,20150815,0,0,0,5597,Food Products
HSY.GH,5.45,2006-08-28,20160901,0,0,0,5597,Food Products
HSY.GI,5.0,2008-03-27,20130401,0,0,0,5597,Food Products
HSY.GJ,4.125,2010-12-13,20201201,0,0,0,5597,Food Products
HSY.GK,1.5,2011-11-14,20161101,0,0,0,5597,Food Products
HTCH.GE,3.25,2006-01-25,20260115,0,1,0,5791,Electrical Equipment
HTCH.GF,8.5,2011-02-08,20260115,0,0,0,5791,Electrical Equipment
HTWR.AA,3.5,2010-12-15,20171215,0,0,1,271794,Medical Equipment
HTZ.AF,5.25,2009-05-27,20140601,0,0,0,5600,Personal Services
HUM.GC,6.45,2006-05-31,20160601,0,0,0,27914,Insurance
HUM.GD,7.2,2008-06-05,20180615,0,0,0,27914,Insurance
HUM.GE,8.15,2008-06-05,20380615,0,0,0,27914,Insurance
HUN.AB,5.5,2010-08-18,20160630,0,0,0,148256,Chemicals
HUN.AD,7.875,2007-06-05,20141115,0,1,0,148256,Chemicals
HUN.AE,7.375,2007-06-05,20150101,0,1,0,148256,Chemicals
HVNT.AA,8.25,2010-02-17,20130301,0,0,0,15291,Petroleum and Natural Gas
HWK.GD,8.75,2005-01-21,20141101,0,0,0,66050,Construction Materials
HXM.GB,7.5,2006-02-14,20150928,0,0,0,160780,Real Estate
HYAT.GD,3.875,2011-08-09,20160815,0,0,0,183366,"Restaurants, Hotels, Motels"
HYAT.GE,5.375,2011-08-09,20210815,0,0,0,183366,"Restaurants, Hotels, Motels"
IBI.AC,8.125,2006-06-23,20140615,0,1,0,156933,Wholesale
IBM.AA,2.9,2011-11-01,20211101,0,0,0,6066,Business Services
IBM.AB,0.875,2011-11-01,20141031,0,0,0,6066,Business Services
IBM.KG,5.7,2007-09-14,20170914,0,0,0,6066,Business Services
IBM.KY,8.0,2008-10-15,20381015,0,0,0,6066,Business Services
IBM.KZ,6.5,2008-10-15,20131015,0,0,0,6066,Business Services
IBM.LA,7.625,2008-10-15,20181015,0,0,0,6066,Business Services
IBM.LB,2.1,2009-11-06,20130506,0,0,0,6066,Business Services
IBM.LD,5.6,2009-11-30,20391130,0,0,0,6066,Business Services
IBM.LE,1.0,2010-08-05,20130805,0,0,0,6066,Business Services
IBM.LF,2.0,2010-12-09,20160105,0,0,0,6066,Business Services
IBM.LH,1.25,2011-05-12,20140512,0,0,0,6066,Business Services
IBM.LI,1.95,2011-07-22,20160722,0,0,0,6066,Business Services
ICO.GC,9.0,2007-07-31,20120801,0,0,0,162283,Coal
ICO.GD,9.0,2007-07-31,20120801,0,0,0,162283,Coal
ICO.GE,4.0,2010-03-16,20170401,0,0,0,162283,Coal
ICO.GF,9.125,2010-03-22,20180401,0,0,0,162283,Coal
ID.GB,3.75,2007-05-17,20270515,0,0,0,63959,Computers
IEX.AA,4.5,2010-12-06,20201215,0,0,0,15267,Machinery
IEX.AB,4.2,2011-12-13,20211215,0,0,0,15267,Machinery
IFSI.GJ,11.375,2009-11-16,20131101,0,0,0,6034,Textiles
IFSI.GL,7.625,2011-04-25,20181201,0,0,0,6034,Textiles
IGT.GH,3.25,2009-05-11,20140501,0,0,0,6097,Entertainment
IGT.GI,7.5,2009-06-15,20190615,0,0,0,6097,Entertainment
IGT.GJ,5.5,2010-06-08,20200615,0,0,0,6097,Entertainment
ILMN.GB,0.625,2007-02-16,20140215,0,0,0,138205,Measuring and Control Equipment
IM.AA,5.25,2010-08-19,20170901,0,0,0,63919,Wholesale
INFA.GA,3.0,2006-03-13,20260315,0,0,1,120134,Business Services
INFA.GB,3.0,2006-03-13,20260315,0,0,1,120134,Business Services
INTC.AA,3.3,2011-09-19,20211001,0,0,0,6008,Electrical Equipment
INTC.AB,1.95,2011-09-19,20161001,0,0,0,6008,Electrical Equipment
INTC.AC,4.8,2011-09-19,20411001,0,0,0,6008,Electrical Equipment
INTU.GB,5.75,2007-03-12,20170315,0,0,0,27928,Business Services
INZ.GA,5.775,2005-12-08,39991231,0,1,0,15617,Insurance
IOC.AA,2.75,2010-11-10,20151115,0,0,0,148130,Petroleum and Natural Gas
IP.IN,7.4,2008-06-04,20140615,0,0,0,6104,Business Supplies
IP.IO,8.7,2008-06-04,20380615,0,0,0,6104,Business Supplies
IP.IP,7.95,2008-06-04,20180615,0,0,0,6104,Business Supplies
IP.IQ,9.375,2009-05-11,20190515,0,0,0,6104,Business Supplies
IP.IR,7.5,2009-08-10,20210815,0,0,0,6104,Business Supplies
IP.IS,7.3,2009-12-07,20391115,0,0,0,6104,Business Supplies
IP.IT,6.0,2011-11-16,20411115,0,0,0,6104,Business Supplies
IP.IU,4.75,2011-11-16,20220215,0,0,0,6104,Business Supplies
IPCS.GG,2.59085,2007-10-05,20130501,0,0,0,147391,Communication
IPG.GW,4.25,2006-11-15,20230315,0,0,0,6136,Business Services
IPG.HA,4.75,2007-11-20,20230315,0,0,0,6136,Business Services
IPG.HC,10.0,2009-10-23,20170715,0,0,0,6136,Business Services
IRC.AB,4.625,2006-11-13,20261115,0,0,0,143689,Trading
IRC.AC,5.0,2010-08-10,20291115,0,0,0,143689,Trading
ISFI.GP,6.05,2005-04-21,20150415,0,0,0,15142,Trading
ISFI.GT,5.875,2006-02-21,20160315,0,0,0,15142,Trading
ISFI.GX,5.85,2007-03-09,20170315,0,0,0,15142,Trading
ISFI.GZ,5.95,2007-03-15,20131015,0,0,0,15142,Trading
ISFI.HB,0.96815,2007-10-15,20121001,0,0,0,15142,Trading
ISFI.HC,8.625,2008-05-21,20130601,0,0,0,15142,Trading
ISFI.HF,10.0,2010-05-05,20140615,0,0,0,15142,Trading
ISLE.GI,7.75,2011-09-07,20190315,0,0,0,25314,Entertainment
ITHD.GD,6.05,2008-01-24,20180131,0,0,0,163669,Utilities
ITMN.GD,5.0,2008-06-24,20150301,0,0,0,133246,Pharmaceutical Products
ITMN.GE,2.5,2011-09-19,20180915,0,0,0,133246,Pharmaceutical Products
ITRI.GC,2.5,2006-08-04,20260801,0,1,1,29133,Measuring and Control Equipment
ITW.GH,5.15,2009-09-15,20140401,0,0,0,5878,Machinery
ITW.GI,6.25,2009-09-15,20190401,0,0,0,5878,Machinery
IVC.GD,9.75,2007-07-12,20150215,0,0,0,6158,Medical Equipment
IVGN.GL,3.25,2005-06-20,20250615,0,0,0,118577,Pharmaceutical Products
JAH.AB,8.0,2009-04-30,20160501,0,0,0,27980,Rubber and Plastic Products
JAH.AD,6.125,2010-11-09,20221115,0,0,0,27980,Rubber and Plastic Products
JASO.GA,4.5,2008-05-19,20130515,0,0,0,176661,Electrical Equipment
JBHT.GC,3.375,2010-09-20,20150915,0,0,0,5783,Transportation
JBL.GE,8.25,2008-07-17,20180315,0,0,0,28195,Electrical Equipment
JBL.GF,7.75,2009-08-11,20160715,0,0,0,28195,Electrical Equipment
JBLU.GM,5.5,2008-06-04,20381015,0,0,0,147305,Transportation
JBLU.GO,6.75,2009-06-09,20391015,0,0,0,147305,Transportation
JCI.GJ,6.0,2006-01-17,20360115,0,0,0,6268,Business Supplies
JCI.GM,5.5,2006-01-17,20160115,0,0,0,6268,Business Supplies
JCI.GN,6.5,2009-03-16,20120930,0,0,0,6268,Business Supplies
JCI.GP,5.0,2010-03-09,20200330,0,0,0,6268,Business Supplies
JCI.GQ,4.25,2011-02-04,20210301,0,0,0,6268,Business Supplies
JCI.GT,1.75,2011-02-04,20140301,0,0,0,6268,Business Supplies
JCI.GU,2.6,2011-12-02,20161201,0,0,0,6268,Business Supplies
JCI.GV,3.75,2011-12-02,20211201,0,0,0,6268,Business Supplies
JCI.GW,5.25,2011-12-02,20411201,0,0,0,6268,Business Supplies
JDAS.AA,8.0,2010-12-07,20141215,0,0,0,62399,Business Services
JDSU.GD,1.0,2006-05-17,20260515,0,0,0,29241,Electrical Equipment
JEF.GF,5.875,2007-06-08,20140608,0,0,0,6239,Trading
JEF.GH,8.5,2009-06-30,20190715,0,0,0,6239,Trading
JEF.GJ,6.875,2010-06-28,20210415,0,0,0,6239,Trading
JEF.GK,3.875,2010-11-09,20151109,0,0,0,6239,Trading
JEF.GL,5.125,2011-04-13,20180413,0,0,0,6239,Trading
JNJ.GN,5.15,2007-08-16,20120815,1,0,0,6266,Pharmaceutical Products
JNJ.GO,5.55,2007-08-16,20170815,1,0,0,6266,Pharmaceutical Products
JNJ.GP,5.95,2007-08-16,20370815,1,0,0,6266,Pharmaceutical Products
JNJ.GQ,5.15,2008-06-23,20180715,1,0,0,6266,Pharmaceutical Products
JNJ.GR,5.85,2008-06-23,20380715,1,0,0,6266,Pharmaceutical Products
JNJ.GS,2.95,2010-08-17,20200901,1,0,0,6266,Pharmaceutical Products
JNJ.GT,4.5,2010-08-17,20400901,1,0,0,6266,Pharmaceutical Products
JNJ.GW,2.15,2011-05-20,20160515,0,0,0,6266,Pharmaceutical Products
JNJ.GX,4.85,2011-05-20,20410515,0,0,0,6266,Pharmaceutical Products
JNJ.GY,1.2,2011-05-20,20140515,0,0,0,6266,Pharmaceutical Products
JNJ.GZ,3.55,2011-05-20,20210515,0,0,0,6266,Pharmaceutical Products
JNJ.HA,0.7,2011-05-20,20130515,0,0,0,6266,Pharmaceutical Products
JNPR.AA,5.95,2011-03-03,20410315,0,0,0,121718,Computers
JNPR.AB,4.6,2011-03-03,20210315,0,0,0,121718,Computers
JNPR.GD,3.1,2011-03-03,20160315,0,0,0,121718,Computers
JOYG.GF,6.0,2007-02-06,20161115,0,0,0,13003,Machinery
JOYG.GG,6.625,2007-02-06,20361115,0,0,0,13003,Machinery
JOYG.GH,5.125,2011-10-12,20211015,0,0,0,13003,Machinery
JPM.AAE,3.45,2011-02-24,20160301,0,0,0,2968,Banking
JPM.ABS,4.625,2011-05-10,20210510,0,0,0,2968,Banking
JPM.AZM,5.6,2011-07-21,20410715,0,0,0,2968,Banking
JPM.GAX,4.75,2005-02-25,20150301,0,0,0,2968,Banking
JPM.GFD,1.4395,2005-08-24,20150901,0,1,0,2968,Banking
JPM.GGH,5.15,2005-10-04,20151001,1,1,0,2968,Banking
JPM.HGH,6.125,2007-06-27,20170627,1,1,0,2968,Banking
JPM.HNN,4.25,2010-10-21,20201015,0,0,0,2968,Banking
JPM.HNO,5.5,2010-10-21,20401015,0,0,0,2968,Banking
JPM.JBN,5.375,2007-10-01,20121001,0,0,0,2968,Banking
JPM.JPF,6.0,2007-12-20,20180115,0,0,0,2968,Banking
JPM.KPG,4.75,2008-04-28,20130501,0,0,0,2968,Banking
JPM.KRR,6.4,2008-05-22,20380515,0,0,0,2968,Banking
JPM.LVC,6.3,2009-04-23,20190423,1,0,0,2968,Banking
JPM.LVL,4.65,2009-05-18,20140601,0,0,0,2968,Banking
JPM.MRN,3.7,2009-09-18,20150120,0,0,0,2968,Banking
JPM.MXL,4.95,2010-03-25,20200325,0,0,0,2968,Banking
JPM.NAN,4.4,2010-07-22,20200722,0,0,0,2968,Banking
JPM.QDN,3.4,2010-06-24,20150624,0,0,0,2968,Banking
JPM.QZZ,2.6,2010-11-18,20160115,0,0,0,2968,Banking
JPM.SCH,3.15,2011-06-29,20160705,0,0,0,2968,Banking
JPM.SEM,4.35,2011-08-10,20210815,0,0,0,2968,Banking
JRCC.GF,4.5,2009-11-20,20151201,0,0,0,160838,Coal
JRCC.GG,7.875,2011-10-13,20190401,0,0,0,160838,Coal
JWN.GC,7.0,2007-12-03,20380115,0,0,0,7922,Retail
JWN.GD,6.25,2007-12-03,20180115,0,0,0,7922,Retail
JWN.GF,6.75,2009-05-26,20140601,0,0,0,7922,Retail
JWN.GH,4.0,2011-10-11,20211015,0,0,0,7922,Retail
K.AA,4.0,2010-12-13,20201215,0,0,0,6375,Food Products
K.GI,5.125,2007-12-03,20121203,0,0,0,6375,Food Products
K.GJ,4.25,2008-03-06,20130306,0,0,0,6375,Food Products
