bond_sym_id	coupon_rate	issue_date	maturity_date	unsecured_indicator	junior_indicator	convertible_indicator
NBR.GT	9.25	20090717	20190115	0	0	0
NBR.GW	5	20110218	20200915	0	0	0
NBR.GX	4.625	20110823	20210915	0	0	0
NCX.GJ	3.8549	20060210	20131115	0	0	0
NDAQ.GA	2.5	20080226	20130815	0	0	0
NDAQ.GB	2.5	20080226	20130815	0	0	0
NDAQ.GC	4	20100115	20150115	0	0	0
NDAQ.GD	5.55	20100115	20200115	0	0	0
NDAQ.GE	5.25	20101221	20180116	0	0	0
NEM.GL	5.875	20050322	20350401	0	0	0
NEM.GN	1.625	20070717	20170715	0	0	1
NEM.GO	1.25	20070717	20140715	0	0	0
NEM.GP	1.625	20070717	20170715	0	0	1
NEM.GR	5.125	20090918	20191001	0	0	0
NEM.GS	6.25	20090918	20391001	0	0	0
NENA.GH	7.375	20050805	20141115	0	0	0
NEU.GD	7.125	20070515	20161215	0	0	0
NFG.AA	4.9	20111201	20211201	0	0	0
NFG.GC	7.375	20020701	20250613	0	0	0
NFG.GO	5.25	20030218	20130301	0	0	0
NFG.PR	6.5	20090218	20180415	0	0	0
NFG.PS	8.75	20090406	20190501	0	0	0
NFLX.GC	8.5	20100129	20171115	0	0	0
NFP.GC	4	20100615	20170615	0	0	0
NFS.GM	5.9	20020701	20120701	0	0	0
NFS.GP	5.625	20030213	20150213	0	0	0
NFS.HB	5.1	20050926	20151001	0	0	0
NFX.GI	5.75	20110930	20220130	0	0	0
NGG.JN	6.3	20060724	20160801	0	0	0
NHP.HI	6	20050518	20150520	0	0	0
NHP.HK	6.25	20071019	20130201	0	0	0
NHY.GB	7.75	20020701	20230615	0	0	0
NHY.GC	7.15	20020701	20251115	0	0	0
NHY.GE	6.7	20020701	20180115	0	0	0
NHY.GF	6.8	20020701	20280115	0	0	0
NHY.GK	7.25	20020701	20270923	0	0	0
NIHD.GC	2.875	20040130	20340201	0	0	0
NIHD.GF	2.75	20050815	20250815	0	0	0
NKTR.GF	3.25	20050928	20120928	0	1	0
NLY.AA	4	20100212	20150215	0	0	0
NMGA.GB	7.125	20020701	20280601	0	0	0
NNI.GB	3.657	20060927	20360929	1	1	0
NNI.GB	3.7011	20060927	20360929	1	1	0
NNI.GB	3.9781	20060927	20360929	1	1	0
NNI.GB	4.0051	20060927	20360929	1	1	0
NNI.GB	4.22878	20060927	20360929	1	1	0
NNI.GB	4.37206	20060927	20360929	1	1	0
NNI.GB	4.52689	20060927	20360929	1	1	0
NNI.GB	4.70778	20060927	20360929	1	1	0
NNI.GB	5.06839	20060927	20360929	1	1	0
NNI.GB	5.677	20060927	20360929	1	1	0
NNI.GB	5.70488	20060927	20360929	1	1	0
NNI.GB	5.70938	20060927	20360929	1	1	0
NNI.GB	5.76113	20060927	20360929	1	1	0
NNI.GB	5.976	20060927	20360929	1	1	0
NNI.GB	6.178	20060927	20360929	1	1	0
NNI.GB	3.6296	20060927	20360929	1	1	0
NNN.GD	6.25	20040618	20140615	0	0	0
NNN.GE	6.15	20051117	20151215	0	0	0
NNN.GF	3.95	20060913	20260915	0	0	0
NNN.GG	6.875	20070910	20171015	0	0	0
NNN.GH	5.125	20080315	20280615	0	0	0
NNN.GI	5.5	20110706	20210715	0	0	0
NOC.GK	7.75	20020701	20160301	0	0	0
NOC.GL	7.875	20020701	20260301	0	0	0
NOC.GN	7.75	20020701	20310215	0	0	0
NOC.GQ	5.05	20090730	20190801	0	0	0
NOC.GR	3.7	20090730	20140801	0	0	0
NOC.GS	5.05	20101108	20401115	0	0	0
NOC.GU	1.85	20101108	20151115	0	0	0
NOI.GD	5.65	20030731	20121115	0	0	0
NOI.GE	6.125	20080421	20150815	0	0	0
NOK.GA	5.375	20090507	20190515	0	0	0
NOK.GB	6.625	20090507	20390515	0	0	0
NPO.GB	3.9375	20051026	20151015	0	0	0
NR.GB	4	20101004	20171001	0	0	1
NRD.GF	7.25	20020701	20120715	0	0	0
NRD.GG	6	20030929	20151015	1	0	0
NRD.GH	5.5	20050608	20170615	1	0	0
NRD.GI	6.2	20050608	20350615	1	0	0
NRG.GS	7.25	20060202	20140201	0	0	0
NRG.GT	7.375	20060202	20160201	0	0	0
NRG.GU	7.375	20061121	20170115	0	0	0
NRG.GV	8.5	20090605	20190615	0	0	0
NRG.GZ	8.25	20110418	20200901	0	0	0
NRG.HC	7.625	20111107	20180115	0	0	0
NSC.GK	9	20020701	20210301	1	0	0
NSC.GN	7.7	20020701	20170515	0	0	0
NSC.GO	7.05	20020701	20370501	0	0	0
NSC.GQ	7.8	20020701	20270515	0	0	0
NSC.GR	7.9	20020701	20970515	0	0	0
NSC.GW	7.25	20020701	20310215	0	0	0
NSC.JJ	5.257	20040917	20140917	0	0	0
NSC.JK	6	20050311	21050315	0	0	0
NSC.JM	5.59	20050512	20250517	0	0	0
NSC.JN	5.64	20050512	20290517	0	0	0
NSC.JT	5.9	20090601	20190615	0	0	0
NSC.JU	6	20110523	21110523	0	0	0
NSC.JX	5.75	20091104	20160115	0	0	0
NSC.JZ	5.75	20080718	20180401	0	0	0
NSC.KA	3.25	20111117	20211201	0	0	0
NSM.GF	6.6	20070618	20170615	0	0	0
NSM.GG	3.95	20100406	20150415	0	0	0
NT.GQ	1.75	20070328	20120415	0	0	1
NT.GR	2.125	20070328	20140415	0	0	1
NTAP.GA	1.75	20080610	20130601	0	0	0
NTAP.GB	1.75	20080610	20130601	0	0	0
NTRS.GP	5.2	20071109	20121109	0	0	0
NTRS.GS	5.5	20080813	20130815	0	0	0
NTRS.GU	4.625	20090501	20140501	0	0	0
NTRS.GV	3.45	20101104	20201104	0	0	0
NTRS.GW	3.375	20110822	20210823	0	0	0
NU.HD	5.65	20080605	20130601	0	0	0
NUE.GC	4.875	20030410	20121001	0	0	0
NUE.GD	5.75	20071203	20171201	0	0	0
NUE.GE	6.4	20071203	20371201	0	0	0
NUE.GF	5	20071203	20121201	0	0	0
NUE.GG	5.85	20080602	20180601	0	0	0
NUE.GH	5	20080602	20130601	0	0	0
NUE.GI	4.125	20100921	20220915	0	0	0
NUIN.GB	5.5	20050912	20150915	0	0	0
NUVA.GB	2.25	20080307	20130315	1	0	0
NUVA.GC	2.75	20110628	20170701	0	0	1
NVE.AU	6.25	20101122	20201115	0	0	0
NVGD.GA	5.5	20080326	20150501	0	0	0
NVL.GA	7.25	20050203	20150215	0	0	0
NVL.GB	7.25	20070104	20150215	0	0	0
NWK.GC	3.75	20071218	20141215	0	0	0
NWL.GS	5.5	20090330	20140315	0	0	0
NWL.GT	10.6	20090331	20190415	0	0	0
NWL.GU	4.7	20100810	20200815	0	0	0
NX.GB	2.5	20040505	20340515	0	0	0
NXG.AA	3.5	20101005	20161001	0	0	0
NXL.GP	3.75	20030519	20230601	0	1	0
NXL.GS	5.3	20050113	20150115	0	0	0
NXL.GT	5.125	20050919	20120915	0	0	0
NXL.GU	5.25	20050919	20150915	0	0	0
NXY.GA	7.4	20020701	20280501	0	0	0
NXY.GC	7.875	20020701	20320315	0	0	0
NXY.GD	5.05	20031120	20131120	0	0	0
NXY.GE	5.2	20050310	20150310	0	0	0
NXY.GF	5.875	20050310	20350310	0	0	0
NXY.GG	5.65	20070504	20170515	0	0	0
NXY.GH	6.4	20070504	20370515	0	0	0
NXY.GI	6.2	20090730	20190730	0	0	0
NXY.GJ	7.5	20090730	20390730	0	0	0
NYM.GB	6.5	20040630	20140315	0	0	0
NYNY.GB	8	20040726	20140731	0	0	1
NYT.GN	5	20050317	20150315	0	0	0
NYT.GS	6.625	20110407	20161215	0	0	0
NYX.GA	4.8	20080529	20130628	0	0	0
O.GC	5.375	20030307	20130315	0	0	0
O.GD	5.5	20031124	20151115	0	0	0
O.GE	5.875	20050311	20350315	0	0	0
O.GF	5.375	20050915	20170915	0	0	0
O.GG	5.95	20060918	20160915	0	0	0
O.GH	6.75	20070905	20190815	0	0	0
O.GI	5.75	20100629	20210115	0	0	0
OAS.AC	6.5	20111110	20211101	0	0	0
OAS.AD	7.25	20111221	20190201	0	0	0
OCAS.GC	7.3	20040629	20140615	0	0	0
OCN.GD	3.25	20040728	20240801	0	0	1
OCR.GF	6.125	20030613	20130601	0	1	0
OCR.GI	6.875	20051215	20151215	0	1	0
ODP.GE	6.25	20031021	20130815	0	0	0
OGE.GM	5	20041115	20141115	0	0	0
OH.GC	8.125	20020701	20090301	0	0	0
OH.GD	7.875	20020701	20040301	0	0	0
OHI.GC	7	20040930	20140401	0	0	0
OHI.GG	7	20060419	20160115	0	0	0
OHI.GM	7.5	20101122	20200215	0	0	0
OHI.GN	6.75	20110706	20221015	0	0	0
OI.GN	7.8	20020701	20180515	0	0	0
OIS.GB	2.375	20050621	20250701	0	0	0
OKE.GD	6.5	20020701	20280930	0	0	0
OKE.GE	6.875	20020701	20280930	0	0	0
OKE.GG	6.4	20020701	20190201	0	0	0
OKE.GN	5.2	20050617	20150615	0	0	0
OKE.GO	6	20050617	20350615	0	0	0
OKE.GR	6.15	20060925	20161001	0	0	0
OKE.GS	6.65	20060925	20361001	0	0	0
OKE.GT	6.85	20070928	20371015	0	0	0
OKE.GU	8.625	20090303	20190301	0	0	0
OKE.GV	3.25	20110126	20160201	0	0	0
OKE.GW	6.125	20110126	20410201	0	0	0
OKE3674944	8.625	20090303	20190301	0	0	0
OLN.GD	6.75	20070228	20160615	0	0	0
OLN.GE	8.875	20090819	20190815	0	0	0
OLOG.GE	6.125	20030904	20130615	0	0	0
OMC.GB	0	20020701	20310207	0	0	1
OMC.GD	0	20020701	20320731	0	0	0
OMC.GF	0	20030610	20330615	0	0	0
OMC.GH	0	20041105	20330615	0	0	0
OMC.GI	5.9	20060329	20160415	0	0	0
OMC.GJ	0	20060530	20380701	0	0	0
OMC.GK	0	20080808	20320731	0	0	0
OMC.GL	6.25	20090701	20190715	0	0	0
OMI.GA	6.35	20060407	20160415	0	0	0
OMN.GC	7.875	20110822	20181101	0	0	0
ONNN.GG	0	20040406	20240415	0	1	1
ONXX.GB	4	20090812	20160815	0	0	0
OPTN.GB	2.25	20041102	20241101	0	0	0
OPY.AB	8.75	20110809	20180415	0	0	0
ORCL.GK	4.95	20080409	20130415	0	0	0
ORCL.GL	6.5	20080409	20380415	0	0	0
ORCL.GM	5.75	20080409	20180415	0	0	0
ORCL.GN	3.75	20090708	20140708	0	0	0
ORCL.GO	5	20090708	20190708	0	0	0
ORCL.GP	6.125	20090708	20390708	0	0	0
ORCL.GT	3.875	20111212	20200715	0	0	0
ORCL.GU	5.375	20111212	20400715	0	0	0
ORH.GC	7.65	20031031	20131101	0	0	0
ORH.GD	6.875	20050513	20150501	0	0	0
ORI.GD	3.75	20110308	20180315	0	0	1
ORIX.GB	4.71	20100427	20150427	0	0	0
ORIX.GC	5	20110112	20160112	0	0	0
ORLY.AA	4.875	20110114	20210114	0	0	0
ORLY.AB	4.625	20110919	20210915	0	0	0
OSG.GE	7.5	20040219	20240215	0	0	0
OSG.GF	8.125	20100329	20180330	0	0	0
OTTR.GG	9	20091204	20161215	0	0	0
OWC.GH	6.5	20070615	20161201	0	0	0
OWC.GI	7	20070615	20361201	0	0	0
OWC.GJ	9	20090608	20190615	0	0	0
OXM.GD	11.375	20090821	20150715	0	0	0
OXY.GD	9.25	20020701	20190801	0	0	0
OXY.GH	7.2	20020701	20280401	0	0	0
OXY.GM	8.45	20020701	20290215	0	0	0
OXY.HG	7	20081021	20131101	0	0	0
OXY.HH	4.125	20090515	20160601	0	0	0
OXY.HI	4.1	20101216	20210201	0	0	0
OXY.HJ	2.5	20101216	20160201	0	0	0
OXY.HK	1.45	20101216	20131213	0	0	0
OXY.HL	3.125	20110818	20220215	0	0	0
OXY.HM	1.75	20110818	20170215	0	0	0
PAA.GB	7.75	20030115	20121015	0	0	0
PAA.GD	5.625	20040830	20131215	0	0	0
PAA.GH	5.875	20050323	20160815	0	0	0
PAA.GJ	5.25	20051116	20150615	0	0	0
PAA.GN	6.65	20070718	20370115	0	0	0
PAA.GO	6.7	20061213	20360515	0	0	0
PAA.OP	6.125	20070718	20170115	0	0	0
PAA.OR	6.5	20081112	20180501	0	0	0
PAA.OS	4.25	20090723	20120901	0	0	0
PAA.OT	5.75	20090904	20200115	0	0	0
PAA.OV	3.95	20100714	20150915	0	0	0
PAA.OW	5	20110114	20210201	0	0	0
PAA.OY	8.75	20090420	20190501	0	0	0
PACW.GA	13.5	20020701	20090201	0	0	0
PAET.GB	9.5	20080206	20150715	0	0	0
PAET.GD	8.875	20091102	20170630	0	0	0
PAET.GH	9.875	20110707	20181201	0	0	0
PAS.GD	4.875	20050110	20150115	0	0	0
PAS.GP	5.5	20050518	20350515	0	0	0
PAS.GQ	5	20050518	20170515	0	0	0
PAS.GT	5.75	20070718	20120731	0	0	0
PAS.GV	4.375	20090212	20140215	0	0	0
PBG.GA	7	20020701	20290301	0	0	0
PBI.GM	4.625	20020927	20121001	0	0	0
PBI.GN	4.75	20030429	20180515	0	0	0
PBI.GP	3.875	20030625	20130615	0	0	0
PBI.GQ	4.875	20040818	20140815	1	0	0
PBI.GR	5	20050322	20150315	0	0	0
PBI.GS	4.75	20050713	20160115	0	0	0
PBI.GU	5.25	20061117	20370115	0	0	0
PBI.GV	5.75	20070911	20170915	0	0	0
PBI.GW	5.6	20080307	20180315	1	0	0
PBI.GX	6.25	20090305	20190315	0	0	0
PCG.JB	5.8	20070313	20370301	0	0	0
PCG.JC	5.625	20071204	20171130	0	0	0
PCG.JD	6.35	20080303	20380215	0	0	0
PCG.JE	8.25	20081021	20181015	0	0	0
PCG.JF	6.25	20081118	20131201	0	0	0
PCG.JI	6.25	20090306	20390301	0	0	0
PCG.JJ	5.75	20090312	20140401	0	0	0
PCG.JL	5.8	20070313	20370301	0	0	0
PCG.JM	5.4	20091118	20400115	0	0	0
PCG.JN	3.5	20100915	20201001	0	0	0
PCG.JO	4.25	20110513	20210515	0	0	0
PCG.JP	3.25	20110912	20210915	0	0	0
PCG.JR	4.5	20111201	20411215	0	0	0
PCH.GT	7.5	20100604	20191101	0	0	0
PCL.AA	4.7	20101115	20210315	0	0	0
PCL.GA	5.875	20051114	20151115	0	0	0
PCLN.GI	.5	20060927	20110930	0	0	1
PCLN.GJ	.75	20060927	20130930	0	0	0
PCP.GD	5.6	20040503	20131215	0	0	0
PCU.GG	7.5	20060103	20350727	0	0	0
PCU.GH	6.375	20060103	20150727	0	0	0
PCU.GJ	6.75	20100416	20400416	0	0	0
PCU.GK	5.375	20100416	20200416	0	0	0
PCX.GA	3.25	20080528	20130531	0	0	0
PCX.GC	7.2	20020701	20311101	0	0	0
PCX.GE	8.25	20100505	20180430	0	0	0
PCZ.GL	5.95	20050516	20350515	0	0	0
PCZ.GM	6.05	20080515	20180515	0	0	0
PCZ.GN	6.8	20080515	20380515	0	0	0
PD.GH	9.5	20020701	20310601	0	0	0
PD.GI	6.125	20040304	20340315	0	0	0
PDC.AC	9.875	20101007	20180315	0	0	0
PDE.GJ	8.5	20090602	20190615	0	0	0
PDE.GK	6.875	20100806	20200815	0	0	0
PDE.GL	7.875	20100806	20400815	0	0	0
PDG.GC	7.75	20020701	20150615	1	0	0
PDG.GQ	6.375	20030711	20330301	0	0	0
PDG.GR	2.75	20031010	20231015	0	0	1
PDG.GS	6.45	20040521	20351015	0	0	0
PDLI.GH	2.875	20101101	20150215	0	0	0
PDLI.GI	3.75	20110516	20150501	0	0	0
PENN.GG	6.75	20050805	20150301	0	1	0
PEP.KU	4.65	20071204	20130215	0	0	0
PEP.KV	5	20080528	20180601	0	0	0
PEP.KW	7.9	20081024	20181101	0	0	0
PEP.KX	3.75	20090302	20140301	0	0	0
PEP.KZ	3.1	20100114	20150115	0	0	0
PEP.LA	4.5	20100114	20200115	0	0	0
PEP.LB	5.5	20100114	20400115	0	0	0
PEP.LC	.875	20101026	20131025	0	0	0
PEP.LD	3.125	20101026	20201101	0	0	0
PEP.LE	4.875	20101026	20401101	0	0	0
PEP.LG	2.5	20110510	20160510	0	0	0
PEP.LH	3	20110829	20210825	0	0	0
PEP.LI	.8	20110829	20140825	0	0	0
PERY.GD	8.875	20040301	20130915	0	1	0
PETD.GB	12	20080623	20180215	0	0	0
PFE.GF	4.65	20030219	20180301	0	0	0
PFE.GI	4.5	20040203	20140215	0	0	0
PFE.GM	7.2	20090324	20390315	0	0	0
PFE.GO	6.2	20090324	20190315	0	0	0
PFE.GQ	5.35	20090324	20150315	0	0	0
PFG.LU	6.05	20061016	20361015	0	0	0
PFG.MK	7.875	20090521	20140515	0	0	0
PFG.ML	8.875	20090521	20190515	0	0	0
PG.GE	8	20020701	20240901	0	0	0
PG.GF	6.45	20020701	20260115	0	0	0
PG.GH	.0186	20020701	20481104	1	0	0
PG.GH	.3292	20020701	20481104	1	0	0
PG.GH	.4776	20020701	20481104	1	0	0
PG.GH	.58567	20020701	20481104	1	0	0
PG.GH	.74372	20020701	20481104	1	0	0
PG.GH	1.10139	20020701	20481104	1	0	0
PG.GH	1.49698	20020701	20481104	1	0	0
PG.GH	2.0505	20020701	20481104	1	0	0
PG.GH	2.07294	20020701	20481104	1	0	0
PG.GH	2.27513	20020701	20481104	1	0	0
PG.GH	2.2915	20020701	20481104	1	0	0
PG.GH	2.4475	20020701	20481104	1	0	0
PG.GH	0	20020701	20481104	1	0	0
PG.GJ	0	20020701	20491026	1	0	0
PG.GJ	.2691	20020701	20491026	1	0	0
PG.GJ	.371	20020701	20491026	1	0	0
PG.GJ	.68178	20020701	20491026	1	0	0
PG.GJ	1.02064	20020701	20491026	1	0	0
PG.GJ	1.40246	20020701	20491026	1	0	0
PG.GJ	1.98488	20020701	20491026	1	0	0
PG.GJ	2.01167	20020701	20491026	1	0	0
PG.GJ	2.158	20020701	20491026	1	0	0
PG.GJ	2.23638	20020701	20491026	1	0	0
PG.GJ	2.41475	20020701	20491026	1	0	0
PG.GK	.0305	20020701	20391115	1	0	0
PG.GK	.3282	20020701	20391115	1	0	0
PG.GK	.527	20020701	20391115	1	0	0
PG.GK	.61567	20020701	20391115	1	0	0
PG.GK	.749	20020701	20391115	1	0	0
PG.GK	1.025	20020701	20391115	1	0	0
PG.GK	1.12586	20020701	20391115	1	0	0
PG.GK	1.54875	20020701	20391115	1	0	0
PG.GK	2.02375	20020701	20391115	1	0	0
PG.GK	2.0525	20020701	20391115	1	0	0
PG.GK	2.228	20020701	20391115	1	0	0
PG.GK	2.32613	20020701	20391115	1	0	0
PG.GK	2.39375	20020701	20391115	1	0	0
PG.GK	0	20020701	20391115	1	0	0
PG.GM	0	20020701	20500815	0	0	0
PG.GM	.2682	20020701	20500815	0	0	0
PG.GM	.467	20020701	20500815	0	0	0
PG.GM	.55567	20020701	20500815	0	0	0
PG.GM	.689	20020701	20500815	0	0	0
PG.GM	.965	20020701	20500815	0	0	0
PG.GM	1.06586	20020701	20500815	0	0	0
PG.GM	1.48875	20020701	20500815	0	0	0
PG.GM	1.96375	20020701	20500815	0	0	0
PG.GM	1.9925	20020701	20500815	0	0	0
PG.GM	2.168	20020701	20500815	0	0	0
PG.GM	2.26613	20020701	20500815	0	0	0
PG.GM	2.33375	20020701	20500815	0	0	0
PG.GU	4.85	20031125	20151215	0	0	0
PG.GV	0	20031204	20531204	0	0	0
PG.GV	.086	20031204	20531204	0	0	0
PG.GV	.28485	20031204	20531204	0	0	0
PG.GV	.48511	20031204	20531204	0	0	0
PG.GV	.59167	20031204	20531204	0	0	0
PG.GV	.75	20031204	20531204	0	0	0
PG.GV	.96611	20031204	20531204	0	0	0
PG.GV	1.13738	20031204	20531204	0	0	0
PG.GV	1.67457	20031204	20531204	0	0	0
PG.GV	1.97075	20031204	20531204	0	0	0
PG.GV	1.97125	20031204	20531204	0	0	0
PG.GV	2.1525	20031204	20531204	0	0	0
PG.GV	2.26513	20031204	20531204	0	0	0
PG.GV	2.38613	20031204	20531204	0	0	0
PG.GW	5.5	20040127	20340201	0	0	0
PG.GY	4.95	20040810	20140815	0	0	0
PG.GZ	5.8	20040810	20340815	0	0	0
PG.HB	0	20051130	20551201	1	0	0
PG.HB	.0244	20051130	20551201	1	0	0
PG.HB	.3351	20051130	20551201	1	0	0
PG.HB	.54211	20051130	20551201	1	0	0
PG.HB	.63067	20051130	20551201	1	0	0
PG.HB	.75456	20051130	20551201	1	0	0
PG.HB	1.01611	20051130	20551201	1	0	0
PG.HB	1.18063	20051130	20551201	1	0	0
PG.HB	1.70625	20051130	20551201	1	0	0
PG.HB	2.00031	20051130	20551201	1	0	0
PG.HB	2.02075	20051130	20551201	1	0	0
PG.HB	2.22025	20051130	20551201	1	0	0
PG.HB	2.32613	20051130	20551201	1	0	0
PG.HB	2.43813	20051130	20551201	1	0	0
PG.HC	0	20060530	20560601	0	0	0
PG.HC	.0244	20060530	20560601	0	0	0
PG.HC	.3351	20060530	20560601	0	0	0
PG.HC	.54211	20060530	20560601	0	0	0
PG.HC	.63067	20060530	20560601	0	0	0
PG.HC	.75456	20060530	20560601	0	0	0
PG.HC	1.01611	20060530	20560601	0	0	0
PG.HC	1.18063	20060530	20560601	0	0	0
PG.HC	1.70625	20060530	20560601	0	0	0
PG.HC	2.00031	20060530	20560601	0	0	0
PG.HC	2.02075	20060530	20560601	0	0	0
PG.HC	2.22025	20060530	20560601	0	0	0
PG.HC	2.32613	20060530	20560601	0	0	0
PG.HC	2.43813	20060530	20560601	0	0	0
PG.HD	5.55	20070305	20370305	0	0	0
PG.HK	0	20080910	20580915	0	0	0
PG.HK	.0372	20080910	20580915	0	0	0
PG.HK	.212	20080910	20580915	0	0	0
PG.HK	.33385	20080910	20580915	0	0	0
PG.HK	.55028	20080910	20580915	0	0	0
PG.HK	.66344	20080910	20580915	0	0	0
PG.HK	.83122	20080910	20580915	0	0	0
PG.HK	1.02	20080910	20580915	0	0	0
PG.HK	1.28849	20080910	20580915	0	0	0
PG.HK	1.8245	20080910	20580915	0	0	0
PG.HK	2.03413	20080910	20580915	0	0	0
PG.HK	2.04063	20080910	20580915	0	0	0
PG.HK	2.11025	20080910	20580915	0	0	0
PG.HK	2.31088	20080910	20580915	0	0	0
PG.HK	2.48819	20080910	20580915	0	0	0
PG.HM	3.5	20090206	20150215	0	0	0
PG.HN	4.7	20090206	20190215	0	0	0
PG.HQ	3.15	20090828	20150901	0	0	0
PG.HR	1.375	20100208	20120801	0	0	0
PG.HT	1.8	20101118	20151115	0	0	0
PG.HU	.7	20110815	20140815	0	0	0
PG.HV	1.45	20110815	20160815	0	0	0
PGN.HM	7.75	20020701	20310301	0	0	0
PGN.HO	7	20020701	20311030	0	0	0
PGN.IK	5.625	20060113	20160115	0	0	0
PGN.IR	7.05	20090319	20190315	0	0	0
PGN.IS	6.05	20090319	20140315	0	0	0
PGN.IT	4.875	20091119	20191201	0	0	0
PGN.IU	6	20091119	20391201	0	0	0
PGN.IX	4.4	20110121	20210115	0	0	0
PGR.GA	7	20020701	20131001	1	0	0
PGR.GD	6.625	20020701	20290301	0	0	0
PGR.GF	6.25	20021121	20321201	0	0	0
PGR.GH	3.75	20110822	20210823	0	0	0
PGTV.GA	9.625	20020701	20051015	0	0	0
PGTV.GB	9.75	20020701	20061201	0	0	0
PGTV.GC	12.5	20020701	20070801	0	0	0
PH.GK	4.875	20030210	20130215	0	0	0
PHG.GG	6.875	20080311	20380311	0	0	0
PHG.GH	4.625	20080311	20130311	0	0	0
PHG.GI	5.75	20080311	20180311	0	0	0
PHH.GD	7.125	20030219	20130301	0	0	0
PHH.GG	4	20090929	20140901	0	0	0
PHH.GJ	4	20090929	20140901	0	0	0
PHH.GK	9.25	20110330	20160301	0	0	0
PHII.GB	7.125	20061204	20130415	0	0	0
PHM.GD	7.625	20020701	20171015	0	0	0
PHM.GJ	7.875	20020701	20320615	0	0	0
PHM.GK	6.25	20030203	20130215	0	0	0
PHM.GL	6.375	20030522	20330515	0	0	0
PHM.GM	5.25	20040116	20140115	0	0	0
PHM.GO	5.2	20050210	20150215	0	0	0
PHM.GP	6	20050210	20350215	0	0	0
PHMX.GB	12.75	20091203	20140715	0	0	0
PIRE.GB	6.375	20060214	20360215	0	0	1
PKD.GM	2.125	20070705	20120715	0	0	0
PKG.GD	5.75	20031204	20130801	0	0	0
PKG.GF	6.5	20080325	20180315	0	0	0
PKI.GE	5	20111025	20211115	0	0	0
PL.GN	4.3	20030523	20130601	0	0	0
PL.IQ	4.875	20041021	20141101	0	0	0
PL.LW	6.4	20071211	20180115	0	0	0
PL.MS	8.45	20091009	20391015	0	0	0
PL.MT	7.375	20091009	20191015	0	0	0
PLAB.GF	5.5	20090916	20141001	0	0	0
PLD.GM	5.5	20030224	20130301	0	0	0
PLD.GQ	5.625	20060721	20151115	0	0	0
PLD.GS	5.75	20060327	20160401	0	0	0
PLD.GU	5.625	20061114	20161115	0	0	0
PLD.GW	2.25	20070326	20370401	0	0	0
PLD.GX	1.875	20071108	20371115	0	0	0
PLD.GY	6.625	20080507	20180515	0	0	0
PLD.GZ	2.625	20080507	20380515	0	0	0
PLD.HA	7.625	20090814	20140815	0	0	0
PLD.HB	7.375	20091030	20191030	0	0	0
PLD.HD	6.875	20100316	20200315	0	0	0
PLD.HE	6.25	20100316	20170315	0	0	0
PLD.HF	2.25	20110608	20370401	0	0	0
PLD.HG	1.875	20110608	20371115	0	0	0
PLD.HH	2.625	20110608	20380515	0	0	0
PLD.HI	5.5	20110603	20130301	0	0	0
PLD.HJ	7.625	20110603	20140815	0	0	0
PLD.HM	5.625	20110603	20151115	0	0	0
PLD.HN	5.75	20110401	20160401	0	0	0
PLD.HP	5.625	20110603	20161115	0	0	0
PLD.HQ	6.25	20110603	20170315	0	0	0
PLD.HR	7.625	20110603	20170701	0	0	0
PLD.HS	6.625	20110603	20180515	0	0	0
PLD.HT	7.375	20110430	20191030	0	0	0
PLD.HU	6.875	20110315	20200315	0	0	0
PLD.HV	3.25	20110608	20150315	0	0	0
PLL.AA	5	20100618	20200615	0	0	0
PLX.GK	7	20070313	20170315	0	0	0
PLX.GL	7.75	20070619	20150615	0	0	0
PLX.GN	7.625	20080523	20180601	0	0	0
PLX.GO	10	20090306	20160301	0	0	0
PLX.GQ	8.625	20090911	20191015	0	0	0
PLX.GR	7.625	20100329	20200401	0	0	0
PLX.GS	6.625	20110329	20210501	0	0	0
PMCS.GC	2.25	20051026	20251015	0	0	0
PMCS.GD	2.25	20051026	20251015	0	0	0
PMI.GH	6	20060918	20160915	0	0	0
PMI.GI	6.625	20060918	20360915	0	0	0
PMI.GJ	4.5	20100430	20200415	0	0	0
PNC.JK	6.875	20020701	20190515	1	1	0
PNK.GI	8.625	20100723	20170801	0	0	0
PNM.GA	9.25	20080516	20150515	0	0	0
PNP.GG	4.7	20030602	20130601	0	0	0
PNP.GY	6.125	20021217	20130115	0	0	0
PNP.GZ	5.95	20040526	20140601	0	0	0
PNP.HA	5.25	20050822	20150901	0	0	0
PNR.AA	5	20110509	20210515	0	0	0
PNY.GJ	5	20031219	20131219	1	0	0
PNY.GK	6	20031219	20331219	1	0	0
PNY.GL	6.25	20060620	20360601	0	0	0
PODD.AB	3.75	20110629	20160615	0	0	0
POL.GR	7.375	20100924	20200915	0	0	0
POM.HX	7.45	20030509	20320815	0	0	0
POM.IF	6.125	20070608	20170601	0	0	0
POM.II	2.7	20101001	20151001	0	0	0
POP.GC	8.375	20021002	20130601	0	0	0
POT.AA	3.25	20101130	20171201	0	0	0
POT.AB	5.625	20101130	20401201	0	0	0
POT.GC	4.875	20030304	20130301	0	0	0
POT.GD	5.875	20061204	20361201	0	0	0
POT.GE	5.25	20090501	20140515	0	0	0
POT.GF	6.5	20090501	20190515	0	0	0
POT.GG	3.75	20090928	20150930	0	0	0
POT.GH	4.875	20090928	20200330	0	0	0
PPC.AC	7.875	20111215	20181215	0	0	0
